"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.183456304E0,2.532730997E-2,-2.401870489E-2,8.105850220E-2,8.825447067E-2
3.188368023E0,3.933027387E-2,-7.248759270E-3,1.088695526E-1,1.159827334E-1
3.193280523E0,3.665931895E-2,-1.430165768E-2,9.846687317E-2,1.060385222E-1
3.198192189E0,3.394880518E-2,-2.604407072E-2,8.815097809E-2,9.798678447E-2
3.203103023E0,3.607098013E-2,-1.637971401E-2,9.453582764E-2,1.025008944E-1
3.208014793E0,4.292042926E-2,-1.629257202E-2,9.137058258E-2,1.022555354E-1
3.212927241E0,3.535093740E-2,-2.089595795E-2,8.348846436E-2,9.304113882E-2
3.217838960E0,2.315135673E-2,-8.841872215E-3,9.703731537E-2,1.001519076E-1
3.222749741E0,2.055340260E-2,-6.443381310E-3,9.147834778E-2,9.398003848E-2
3.227661512E0,4.177707061E-2,-1.356148720E-2,9.546089172E-2,1.050810136E-1
3.232573960E0,2.721164189E-2,-4.001259804E-3,7.566928864E-2,8.051288578E-2
3.237485679E0,2.701583877E-2,7.895827293E-4,7.741355896E-2,8.199596390E-2
3.242396512E0,2.438567020E-2,-3.956139088E-3,7.914543152E-2,8.291146650E-2
3.247308231E0,2.658421174E-2,-1.584321260E-2,9.272670746E-2,9.775464171E-2
3.252220679E0,3.345757350E-2,-1.095378399E-2,8.483219147E-2,9.184713015E-2
3.257132398E0,2.608728036E-2,-1.797580719E-2,8.887481689E-2,9.435257770E-2
3.262043231E0,3.533557802E-2,-2.262365818E-2,7.388591766E-2,8.496800464E-2
3.266954950E0,2.788775787E-2,-1.292932034E-2,8.039474487E-2,8.607095542E-2
3.271867450E0,1.337957941E-2,-1.756072044E-2,8.922195435E-2,9.191272591E-2
3.276779116E0,2.279228158E-2,-1.977932453E-2,7.898330688E-2,8.455218829E-2
3.281689950E0,2.500410937E-2,-1.010876894E-2,7.832622528E-2,8.283954528E-2
3.286601668E0,1.532679051E-2,-7.641255856E-3,6.817722321E-2,7.029532746E-2
3.291514168E0,2.941302396E-2,-9.942531586E-3,8.897781372E-2,9.423922351E-2
3.296425835E0,4.581457376E-2,-1.216614246E-2,8.111763000E-2,9.395243525E-2
3.301336668E0,2.171893418E-2,-2.155220509E-2,7.806777954E-2,8.384979337E-2
3.306248387E0,2.862946317E-2,-1.424092054E-2,7.504463196E-2,8.157295364E-2
3.311160887E0,4.028590396E-2,-2.604240179E-2,8.866119385E-2,1.008065873E-1
3.316072554E0,4.229002818E-2,-6.881654263E-3,7.604885101E-2,8.728820877E-2
3.320983387E0,3.959110752E-2,-4.558086395E-3,9.202766418E-2,1.002862050E-1
3.325895158E0,3.691467270E-2,-9.317815304E-3,6.989097595E-2,7.958808493E-2
3.330807606E0,1.758627407E-2,-1.160514355E-2,8.830165863E-2,9.078072102E-2
3.335719325E0,1.983815990E-2,-2.061247826E-3,7.806682587E-2,8.057437950E-2
3.340630158E0,1.726438291E-2,-1.627981663E-2,7.029533386E-2,7.419248823E-2
3.345541877E0,1.952232048E-2,-1.381939650E-2,8.395099640E-2,8.729184677E-2
3.350454325E0,2.882527560E-2,-2.087622881E-2,6.900405884E-2,7.764195759E-2
3.355366043E0,1.442641858E-2,-2.069312334E-2,6.130695343E-2,6.629381152E-2
3.360276877E0,1.670799032E-2,-6.266653538E-3,7.741641998E-2,7.944639683E-2
3.365188595E0,2.134471387E-2,1.041376591E-2,6.964969635E-2,7.358752294E-2
3.370101095E0,3.069109283E-2,-3.908693790E-3,8.568954468E-2,9.110389198E-2
3.375012762E0,2.096639946E-2,-1.336354017E-2,6.598377228E-2,7.051263941E-2
3.379923595E0,2.794178203E-2,-1.086890697E-2,8.205318451E-2,8.735903737E-2
3.384835314E0,3.011073917E-2,-3.646731377E-3,7.424831390E-2,8.020453466E-2
3.389747814E0,6.087376736E-3,-2.734863758E-2,5.463790894E-2,6.140281122E-2
3.394659481E0,2.025056630E-2,1.378178596E-3,9.454441071E-2,9.669865773E-2
3.399570314E0,2.485777624E-2,6.065547466E-3,7.001209259E-2,7.454121688E-2
3.404482033E0,2.461966127E-2,-3.531038761E-3,6.467723846E-2,6.929459670E-2
3.409394533E0,1.731972396E-2,-2.011156082E-2,7.126140594E-2,7.604364335E-2
3.414306200E0,3.613761067E-2,-3.315746784E-3,7.541656494E-2,8.369336503E-2
3.419217033E0,3.817963600E-2,-8.027255535E-3,7.478904724E-2,8.435355964E-2
3.424128752E0,2.364426479E-2,-1.032531261E-2,6.229591370E-2,6.742732533E-2
3.429041252E0,4.009393975E-2,-2.447497845E-2,6.652641296E-2,8.143900906E-2
3.433952918E0,1.367186289E-2,-1.482391357E-2,6.596946716E-2,6.898288807E-2
3.438863752E0,2.070805244E-2,-5.194664001E-3,6.542110443E-2,6.881663226E-2
3.443775523E0,2.293732390E-2,-3.352165222E-4,6.725311279E-2,7.105782419E-2
3.448687970E0,6.099541672E-3,-1.694226265E-2,5.957126617E-2,6.223327427E-2
3.453599637E0,3.694029897E-2,-7.295310497E-3,5.670166016E-2,6.806530326E-2
3.458510470E0,1.529281493E-2,-7.225334644E-3,4.673290253E-2,4.969949525E-2
3.463422241E0,1.988267526E-2,-9.530067444E-3,7.483482361E-2,7.801534327E-2
3.468334689E0,3.155674040E-2,-1.893812418E-2,5.284500122E-2,6.439778386E-2
3.473246408E0,2.895067446E-2,-2.595216036E-2,6.427192688E-2,7.511682078E-2
3.478157241E0,3.111126274E-2,-1.154053211E-2,5.661106110E-2,6.561940863E-2
3.483068960E0,1.420196705E-2,-1.997292042E-3,7.275581360E-2,7.415587270E-2
3.487981460E0,1.885960251E-2,-1.971483231E-3,5.790615082E-2,6.093187717E-2
3.492893127E0,2.579726651E-2,4.869699478E-4,5.980110168E-2,6.512993062E-2
3.497803960E0,1.368393656E-2,-1.137858629E-2,6.642627716E-2,6.876898024E-2
3.502715679E0,2.072004788E-2,1.484102011E-2,5.637741089E-2,6.187074204E-2
3.507628179E0,3.244582564E-2,-6.640851498E-3,4.878616333E-2,5.896543261E-2
3.512539845E0,3.220314533E-2,-8.950471878E-3,7.212162018E-2,7.949013532E-2
3.517450679E0,3.355316818E-3,-1.361501217E-2,6.202411652E-2,6.358944674E-2
3.522362398E0,3.178611398E-2,-1.355111599E-2,4.963397980E-2,6.047744817E-2
3.527274898E0,3.154893965E-2,-6.306588650E-3,5.159473419E-2,6.080399041E-2
3.532186564E0,2.656880766E-2,3.193080425E-3,6.065940857E-2,6.629978244E-2
3.537097398E0,1.925266907E-2,-1.350206137E-2,4.828071594E-2,5.370287198E-2
3.542009116E0,1.668705605E-2,-8.632063866E-3,6.449794769E-2,6.717853543E-2
3.546921616E0,1.889451779E-2,5.693972111E-3,6.396102905E-2,6.693606919E-2
3.551833283E0,2.351306193E-2,8.088588715E-3,5.156230927E-2,5.724474723E-2
3.556744116E0,1.141537074E-2,-3.840446472E-3,6.062984467E-2,6.181454345E-2
3.561655835E0,1.135133766E-2,-2.522522211E-2,5.299949646E-2,5.978387176E-2
3.566568335E0,2.072230726E-2,-1.313513517E-2,5.018520355E-2,5.586143974E-2
3.571480002E0,2.532562613E-2,-3.519952297E-3,4.739284515E-2,5.385034053E-2
3.576390835E0,2.751644887E-2,-8.170962334E-3,4.462814331E-2,5.306214055E-2
3.581302606E0,3.431981429E-2,-1.030027866E-3,5.374908447E-2,6.377989254E-2
3.586215054E0,7.769634947E-3,-1.056760550E-2,5.567264557E-2,5.719689657E-2
3.591126773E0,9.930520318E-3,-1.047039032E-2,4.333877563E-2,4.567815431E-2
3.596037554E0,-6.802283227E-3,-7.999837399E-3,5.959701538E-2,6.051506174E-2
3.600949325E0,1.482908893E-2,-7.982730865E-3,4.485321045E-2,4.791071235E-2
3.605861773E0,-1.408890821E-3,4.183262587E-2,3.497600555E-2,5.454607708E-2
3.610773491E0,8.901158348E-3,5.763649940E-3,1.568508148E-2,1.893335844E-2
3.615684325E0,1.449775882E-2,-1.575982571E-2,3.928852081E-2,4.474533478E-2
3.620596043E0,1.998915896E-2,-6.298780441E-3,6.506633759E-2,6.835838937E-2
3.625508543E0,6.324247457E-3,-8.669853210E-3,5.502319336E-2,5.605991677E-2
3.630420210E0,8.921997622E-3,-2.752268314E-2,7.118797302E-2,7.684287626E-2
3.635331043E0,3.464521095E-2,-1.529580355E-2,8.959579468E-2,9.727105773E-2
3.640242762E0,5.729271099E-2,-5.065405369E-2,1.102247238E-1,1.341557961E-1
3.645155262E0,7.481642812E-2,-6.672459841E-2,9.032154083E-2,1.349357280E-1
3.650066929E0,1.425878052E-2,-2.057850361E-3,3.733825684E-2,4.002115682E-2
3.654977762E0,-9.577176534E-3,7.150813937E-2,-2.707767487E-2,7.706060461E-2
3.659889481E0,-4.420620389E-3,4.011642933E-2,-4.346752167E-2,5.931521918E-2
3.664801981E0,5.267890543E-2,-4.799348116E-2,7.085800171E-2,1.004952622E-1
3.669713648E0,1.879104599E-2,-2.390170097E-2,1.177473068E-1,1.216093047E-1
3.674624481E0,-1.961809024E-2,1.435178518E-2,2.655315399E-2,3.599879428E-2
3.679536200E0,2.811828628E-2,-7.067084312E-3,2.202987671E-4,2.899362405E-2
3.684448700E0,5.183298886E-2,-1.412141323E-2,5.957221985E-2,8.021796821E-2
3.689360366E0,3.887022845E-3,-1.636874676E-2,7.569503784E-2,7.754214061E-2
3.694271200E0,1.331868581E-3,3.371238708E-4,4.894638062E-2,4.896565839E-2
3.699182970E0,3.221242875E-2,-9.153127670E-3,1.530170441E-2,3.681796395E-2
3.704095418E0,1.303735934E-2,-2.331256866E-2,1.517391205E-2,3.071963872E-2
3.709007085E0,-1.347211190E-3,-1.123845577E-2,6.965351105E-2,7.056719824E-2
3.713917918E0,1.519318484E-2,-2.300632000E-2,5.720329285E-2,6.350071132E-2
3.718829689E0,4.352528602E-2,-6.186425686E-3,3.298568726E-2,5.496160432E-2
3.723742137E0,9.955646470E-3,5.803942680E-3,3.983688354E-2,4.147020542E-2
3.728653856E0,5.093313754E-3,-1.357734203E-3,4.662799835E-2,4.692499885E-2
3.733564689E0,1.926470362E-2,1.036942005E-3,5.336380005E-2,5.674415573E-2
3.738476408E0,1.195404492E-2,-6.084918976E-3,5.292034149E-2,5.459384556E-2
3.743388856E0,2.613048628E-2,-1.276671886E-3,3.348636627E-2,4.249433998E-2
3.748300575E0,1.644728333E-2,-1.075339317E-2,4.033088684E-2,4.486344867E-2
3.753211408E0,6.841380149E-3,5.905568600E-3,5.898571014E-2,5.967406660E-2
3.758123127E0,2.008388750E-3,-6.005048752E-3,5.137252808E-2,5.176128743E-2
3.763035627E0,2.807620168E-2,-8.261084557E-3,2.483272552E-2,3.838206451E-2
3.767947293E0,3.255946189E-2,3.687679768E-3,4.361915588E-2,5.455591903E-2
3.772858127E0,1.088971924E-2,-1.023352146E-3,4.563331604E-2,4.692582197E-2
3.777769845E0,1.271301880E-3,-3.320932388E-3,4.525661469E-2,4.539610086E-2
3.782682345E0,1.785206236E-2,1.464366913E-3,3.538417816E-2,3.965955831E-2
3.787594012E0,1.054636762E-2,-1.278364658E-2,3.509044647E-2,3.880704734E-2
3.792504845E0,9.896438569E-4,6.266415119E-3,4.429149628E-2,4.474353580E-2
3.797416564E0,1.519520953E-2,3.849267960E-3,2.730464935E-2,3.148420450E-2
3.802329064E0,5.544302985E-3,1.393496990E-3,3.657054901E-2,3.701467526E-2
3.807240731E0,-3.031834960E-2,2.281731367E-2,5.288982391E-2,6.509351426E-2
3.812151564E0,-2.074312419E-3,-3.420412540E-3,5.008029938E-2,5.023980871E-2
3.817063283E0,2.112367749E-2,-3.893607855E-2,5.441665649E-2,7.016694712E-2
3.821975783E0,2.020676434E-2,-2.192467451E-2,5.159378052E-2,5.958962045E-2
3.826887450E0,6.692484021E-6,-9.803473949E-3,8.678150177E-2,8.733348267E-2
3.831798283E0,3.225157782E-2,-5.725508928E-2,5.282020569E-2,8.431063782E-2
3.836710054E0,9.127135575E-2,-7.119148970E-2,-4.734420776E-2,1.250606357E-1
3.841622502E0,5.281585455E-2,2.194267511E-2,-1.846313477E-2,6.009894199E-2
3.846534168E0,-5.711526424E-2,4.562765360E-2,7.666397095E-2,1.059311126E-1
3.851445002E0,-6.688687205E-2,-1.641291380E-2,9.027576447E-2,1.135471314E-1
3.856356773E0,5.363742635E-2,-5.199784040E-2,1.251316071E-1,1.457349237E-1
3.861269220E0,5.419709161E-2,-4.449349642E-2,5.523777008E-2,8.926481505E-2
3.866180939E0,2.436273359E-2,3.417283297E-2,-2.119541168E-2,4.701670743E-2
3.871091720E0,-1.657664776E-3,4.315721989E-2,-6.614208221E-2,7.899410434E-2
3.876003491E0,2.816558070E-2,3.544861078E-2,-6.085872650E-2,7.585307202E-2
3.880915939E0,1.774339564E-2,2.317416668E-2,-4.374313354E-2,5.258642242E-2
3.885827658E0,-2.137298509E-2,6.312608719E-3,4.683303833E-2,5.186508459E-2
3.890738491E0,-2.988828905E-2,-1.753073931E-2,1.295328140E-1,1.340872349E-1
3.895650210E0,-1.743270457E-2,-1.494193077E-2,8.334827423E-2,8.645285016E-2
3.900562710E0,-2.673922479E-2,3.748255968E-2,3.754806519E-2,5.941199897E-2
3.905474377E0,-1.958130486E-2,1.118218899E-2,3.724288940E-2,4.353735938E-2
3.910385210E0,6.562236696E-3,-1.970642805E-2,6.305217743E-2,6.638511381E-2
3.915296929E0,3.313570470E-2,-3.377741575E-2,-3.718852997E-2,6.018201976E-2
3.920209429E0,6.482505798E-2,1.411437988E-2,-4.162216187E-2,7.831927107E-2
3.925121095E0,8.410034701E-3,-1.199132204E-2,2.995491028E-2,3.334392205E-2
3.930031929E0,-5.298778415E-4,-4.512000084E-2,1.009292603E-1,1.105568217E-1
3.934943648E0,1.594468392E-2,-3.292292356E-2,1.095809937E-1,1.155255210E-1
3.939856148E0,1.061323285E-2,3.031551838E-3,7.068729401E-2,7.154386453E-2
3.944767814E0,-6.357545033E-3,1.731926203E-2,1.312351227E-2,2.264071090E-2
3.949678648E0,-1.356909052E-2,1.012080908E-2,1.064205170E-2,1.999510585E-2
3.954590366E0,5.774070323E-2,-1.838517189E-2,3.429889679E-2,6.963058003E-2
3.959502866E0,-2.000641078E-3,-8.726000786E-3,2.214336395E-2,2.388460219E-2
3.964414533E0,-1.138702966E-2,1.747173071E-2,2.964973450E-3,2.106458844E-2
3.969325366E0,-6.568128243E-3,7.897853851E-3,3.143405914E-2,3.306987267E-2
3.974237085E0,1.933888532E-2,-2.058953047E-2,5.966663361E-2,6.601536500E-2
3.979149585E0,1.885541528E-2,-1.091212034E-2,3.068065643E-2,3.762849632E-2
3.984061252E0,8.938340470E-3,-2.743095160E-2,-4.377365112E-4,2.885381516E-2
3.988972085E0,3.239410371E-2,-3.663092852E-2,3.518295288E-2,6.024153926E-2
3.993883856E0,1.778923161E-2,6.359219551E-3,2.776432037E-2,3.358204759E-2
3.998796304E0,1.583518647E-2,4.667627811E-2,-2.944850922E-2,5.741639804E-2
4.003707970E0,6.299142540E-2,4.896616936E-2,-2.143735886E-1,2.287392421E-1
4.008618804E0,3.523224965E-3,6.779754162E-2,-9.861755371E-2,1.197261110E-1
4.013530575E0,-5.580251291E-2,6.000274420E-2,1.562261581E-1,1.764110604E-1
4.018443023E0,6.810016930E-2,-3.099972010E-2,8.842945099E-2,1.158377465E-1
4.023354741E0,1.114144251E-1,-1.404731274E-1,1.612596512E-1,2.411442488E-1
4.028265575E0,-1.042172220E-2,-4.954755306E-2,1.527652740E-1,1.609372588E-1
4.033177293E0,-1.022671256E-2,7.499814034E-3,1.901626587E-3,1.282376871E-2
4.038089741E0,3.031701222E-2,1.664757729E-2,2.798366547E-2,4.448987067E-2
4.043001460E0,3.744119033E-2,-5.146861076E-4,5.384254456E-2,6.558297980E-2
4.047912293E0,2.976936847E-2,1.576268673E-2,6.287097931E-2,7.132627588E-2
4.052824012E0,-1.191527955E-2,2.044570446E-2,-1.750946045E-3,2.372902294E-2
4.057736512E0,-8.204740286E-2,1.571053267E-2,2.201747894E-2,8.639077805E-2
4.062648179E0,-1.164643615E-1,3.712999821E-2,1.073169708E-1,1.626638144E-1
4.067559012E0,-9.417571872E-2,-1.522868872E-2,1.088104248E-1,1.447089752E-1
4.072470731E0,-1.474594697E-2,-4.590386152E-2,3.447532654E-3,4.833728309E-2
4.077383179E0,6.709398329E-2,-2.201545238E-2,3.189849854E-2,7.748417223E-2
4.082294898E0,4.832023382E-2,3.965777159E-2,6.723403931E-2,9.180413872E-2
4.087205731E0,-2.780321613E-2,1.130402684E-1,5.006599426E-2,1.267190786E-1
4.092117450E0,-2.185023762E-2,5.754804611E-2,-1.070375443E-1,1.234756914E-1
4.097029950E0,1.237975061E-2,-4.781067371E-3,1.075248718E-1,1.083407351E-1
4.101941616E0,9.845501930E-2,-8.101266623E-2,1.184873581E-1,1.740565912E-1
4.106852450E0,8.679139614E-2,-5.932784081E-2,8.272171021E-3,1.054560001E-1
4.111764168E0,2.551599964E-2,7.285833359E-3,5.812644958E-3,2.716498568E-2
4.116676668E0,-7.515583187E-2,8.515790105E-2,-3.754615784E-3,1.136413847E-1
4.121588335E0,-8.516301215E-2,1.196475327E-1,1.004219055E-3,1.468648330E-1
4.126499168E0,-8.498578519E-2,-3.828334808E-2,2.930135727E-1,3.074819543E-1
4.131410887E0,4.477622360E-2,-1.532925963E-1,-1.107406616E-1,1.943373984E-1
4.136323387E0,2.246352881E-1,2.381093800E-1,-8.617591858E-2,3.385016668E-1
4.141235054E0,-1.373478472E-1,2.761621475E-1,8.143396378E-1,8.707921730E-1
4.146145887E0,-8.152373433E-1,-2.350144982E-1,-1.438452721E0,1.670026937E0
4.151057658E0,3.083545901E-2,3.545311689E-1,-1.730022430E-1,3.956930014E-1
4.155970106E0,3.316703141E-1,3.621985912E-1,8.967275620E-1,1.022405662E0
4.160881773E0,1.312652528E-1,2.940676510E-1,2.552986145E-1,4.109546600E-1
4.165792606E0,-1.710222811E-1,1.208504438E-1,-2.050294876E-1,2.930708808E-1
4.170704377E0,-2.767035365E-1,-2.140223980E-3,-2.459735870E-1,3.702329445E-1
4.175616825E0,-4.365422726E-1,-1.719994545E-1,-2.438659668E-1,5.287944571E-1
4.180528491E0,-4.197834432E-1,-1.351250410E-1,2.567262650E-1,5.102796204E-1
4.185439325E0,1.129267290E-1,-7.759618759E-2,1.002120972E-2,1.373828195E-1
4.190351095E0,5.042520165E-1,-3.645396233E-2,5.981159210E-2,5.090937184E-1
4.195263543E0,7.203956246E-1,-1.347839832E-1,-1.566648483E-1,7.494534361E-1
4.200175262E0,7.985624671E-1,-2.980628014E-1,-2.454681396E-1,8.870163781E-1
4.205086043E0,6.231216788E-1,-3.559315205E-1,5.817890167E-2,7.199671232E-1
4.209997814E0,2.459354550E-1,-2.911000252E-1,3.924608231E-1,5.470365347E-1
4.214910262E0,6.531370431E-2,-1.283321977E-1,4.437351227E-1,4.665146215E-1
4.219821981E0,-9.377788752E-2,-8.366692066E-2,3.283662796E-1,3.515947374E-1
4.224732814E0,-4.006836116E-1,-2.228271961E-2,3.184461594E-1,5.123005296E-1
4.229644533E0,-6.584115624E-1,-2.579395771E-1,-4.795885086E-1,8.544259761E-1
4.234556981E0,-4.980057478E-1,-4.736548662E-2,-6.156816483E-1,7.932950940E-1
4.239468700E0,-2.635620832E-1,1.026910841E-1,2.465305328E-1,3.752169161E-1
4.244379533E0,-2.798177004E-1,1.002541482E-1,1.139450073E-1,3.183273541E-1
4.249291252E0,-4.173023403E-1,1.526951790E-2,-9.110450745E-2,4.274042965E-1
4.254203700E0,-4.195584953E-1,4.085338116E-2,-1.946878433E-1,4.643292862E-1
4.259115418E0,-2.900109589E-1,1.830328107E-1,-1.739177704E-1,3.845188642E-1
4.264026252E0,-4.474081844E-2,4.893380404E-2,8.143424988E-3,6.680249533E-2
4.268937970E0,2.553524375E-1,-2.104420662E-1,5.098533630E-2,3.347987979E-1
4.273850470E0,3.425200284E-1,-1.125448942E-2,-1.060161591E-1,3.587283922E-1
4.278762137E0,2.185706496E-1,3.113389313E-1,8.659467697E-1,9.458165081E-1
4.283672970E0,-1.474314928E-2,3.373052478E-1,4.694252014E-1,5.782319693E-1
4.288584689E0,-1.979470998E-1,2.615989149E-1,5.249118805E-2,3.322233758E-1
4.293497189E0,-5.574046373E-1,9.267672896E-2,3.347034454E-1,6.567459952E-1
4.298408856E0,-4.461964071E-1,-3.141983747E-1,-8.596801758E-1,1.018264139E0
4.303319689E0,2.784079313E-2,-2.170181274E-1,-7.216463089E-1,7.540857859E-1
4.308231408E0,6.622118950E-1,5.015373230E-3,2.889080048E-1,7.225078429E-1
4.313143908E0,1.051201105E0,1.590176225E-1,5.740013123E-1,1.208216816E0
4.318055575E0,9.566344023E-1,8.458352089E-2,6.857471466E-1,1.180064787E0
4.322966408E0,9.517322183E-1,-6.941419840E-2,3.597326279E-1,1.019813762E0
4.327878127E0,1.179087877E0,-2.500140667E-2,4.833507538E-2,1.180342989E0
4.332790627E0,1.130996585E0,-7.453852892E-2,3.187580109E-1,1.177419185E0
4.337702293E0,9.487724304E-1,-7.805955410E-2,3.493814468E-1,1.014065981E0
4.342613127E0,6.875743270E-1,-1.905114651E-1,4.555721283E-1,8.465217289E-1
4.347524845E0,4.750515819E-1,-3.081986308E-1,2.853851318E-1,6.341175561E-1
4.352437345E0,1.962005794E-1,-4.183813930E-1,3.111934662E-2,4.631480013E-1
4.357349012E0,-5.201736838E-2,-3.781377077E-1,4.012298584E-2,3.838017543E-1
4.362259845E0,-3.014020920E-1,-1.291918755E-1,1.155300140E-1,3.476793722E-1
4.367171616E0,-4.070913792E-1,1.507901847E-1,1.831731796E-1,4.711830690E-1
4.372084064E0,-5.763406157E-1,2.355304658E-1,2.478418350E-1,6.701258694E-1
4.376995731E0,-5.884192586E-1,2.237619162E-1,8.639240265E-2,6.354291985E-1
4.381906564E0,-5.570984483E-1,4.771113396E-3,2.538843155E-1,6.122407127E-1
4.386818283E0,-4.595437646E-1,-8.704024553E-2,2.490186691E-1,5.298742997E-1
4.391730783E0,-5.010530949E-1,-1.463222504E-2,2.774105072E-1,5.729091511E-1
4.396642450E0,-5.474193096E-1,1.804988980E-1,2.604484558E-1,6.325196842E-1
4.401553283E0,-5.918753147E-1,3.405146599E-1,3.765649796E-1,7.797870258E-1
4.406465054E0,-4.755670726E-1,3.276501596E-1,4.370746613E-1,7.242602620E-1
4.411377502E0,-3.973948359E-1,1.143258810E-1,6.014776230E-1,7.299098531E-1
4.416289168E0,-3.296853006E-1,-8.921808004E-2,5.626392365E-1,6.581908337E-1
4.421200002E0,-1.495538652E-1,-6.452265382E-2,3.626394272E-1,3.975385335E-1
4.426111773E0,-1.131682917E-1,-1.055118740E-1,5.156297684E-1,5.383436410E-1
4.431024220E0,9.370595217E-5,-9.026116133E-2,3.539314270E-1,3.652595530E-1
4.435935939E0,2.257180065E-1,-1.303402781E-1,1.935882568E-1,3.246746367E-1
4.440846720E0,4.776349962E-1,-2.223735452E-1,-4.373550415E-2,5.286756827E-1
4.445758491E0,7.886014581E-1,-2.440141737E-1,-3.716087341E-1,9.052779838E-1
4.450670939E0,9.961377382E-1,-1.923993230E-1,-6.396694183E-1,1.199368525E0
4.455582658E0,1.036231160E0,-9.318313003E-2,-8.721237183E-1,1.357592683E0
4.460493439E0,9.969305396E-1,8.837163448E-3,-8.983125687E-1,1.341981396E0
4.465405210E0,9.850807190E-1,5.937930942E-2,-7.911739349E-1,1.264858142E0
4.470317658E0,9.647803903E-1,5.833119154E-2,-5.518398285E-1,1.112982895E0
4.475229377E0,8.747378588E-1,7.170188427E-2,-2.051877975E-1,9.013376249E-1
4.480140210E0,7.245650291E-1,6.731846929E-2,2.882032394E-1,7.826796056E-1
4.485051929E0,4.597661197E-1,6.112045050E-2,6.991643906E-1,8.390181401E-1
4.489964377E0,1.151145101E-1,1.306430697E-1,1.023601532E0,1.038305860E0
4.494876095E0,-2.426079512E-1,1.750721335E-1,1.157749176E0,1.195780927E0
4.499786929E0,-4.764605761E-1,7.081118226E-2,1.236124992E0,1.326662693E0
4.504698648E0,-5.318841934E-1,3.690361977E-3,1.503703117E0,1.595003912E0
4.509611095E0,-4.835151136E-1,1.649275422E-1,1.711964607E0,1.786563958E0
4.514522814E0,-4.677248001E-1,4.694571793E-1,1.683341026E0,1.809086383E0
4.519433648E0,-5.310540199E-1,6.554003954E-1,1.472061157E0,1.696623736E0
4.524345366E0,-5.918274522E-1,6.747187376E-1,1.203142166E0,1.501018381E0
4.529257866E0,-6.031953096E-1,6.056094766E-1,1.019554138E0,1.330450322E0
4.534169533E0,-5.848665833E-1,5.560083389E-1,8.446264267E-1,1.168164369E0
4.539080366E0,-5.223710537E-1,4.832002521E-1,5.857038498E-1,9.216306207E-1
4.543992085E0,-4.514030516E-1,4.421643615E-1,4.168062210E-1,7.569686014E-1
4.548904533E0,-3.599428535E-1,3.924570680E-1,2.612152100E-1,5.931397760E-1
4.553816252E0,-2.571313679E-1,3.581944704E-1,1.045856476E-1,4.531644036E-1
4.558727085E0,-1.522102058E-1,3.679174483E-1,1.815128326E-2,3.985732863E-1
4.563638804E0,-9.740490466E-2,3.928803205E-1,4.675197601E-2,4.074658378E-1
4.568551304E0,-2.928466350E-2,3.868500292E-1,1.566171646E-1,4.183771897E-1
4.573462970E0,2.606179565E-2,2.967742085E-1,2.782821655E-1,4.076703469E-1
4.578373804E0,9.966268390E-2,1.632211208E-1,3.997688293E-1,4.431578745E-1
4.583285523E0,1.387661994E-1,8.887758851E-2,4.732503891E-1,5.011199603E-1
4.588198023E0,1.166392714E-1,9.531080723E-2,5.107507706E-1,5.324990321E-1
4.593109689E0,4.710970074E-2,1.133829653E-1,5.386295319E-1,5.524461904E-1
4.598020523E0,-7.729084790E-2,9.317007661E-2,5.162639618E-1,5.302669296E-1
4.602932241E0,-1.872627437E-1,9.455832839E-2,4.628477097E-1,5.081698682E-1
4.607844741E0,-2.400166988E-1,1.223657131E-1,4.334182739E-1,5.103261542E-1
4.612756408E0,-3.050784469E-1,1.528336108E-1,4.351234436E-1,5.529587530E-1
4.617667241E0,-3.656242490E-1,1.502760053E-1,4.296722412E-1,5.838511832E-1
4.622578960E0,-4.330621362E-1,1.220900267E-1,3.883800507E-1,5.943802252E-1
4.627491460E0,-5.395160317E-1,4.231172800E-2,2.945528030E-1,6.161405559E-1
4.632403127E0,-5.700960159E-1,-2.909347415E-2,2.893323898E-1,6.399758819E-1
4.637313960E0,-5.365650058E-1,-2.774375677E-2,3.913316727E-1,6.646895512E-1
4.642225679E0,-5.323629975E-1,4.987177253E-2,5.565967560E-1,7.718144230E-1
4.647138179E0,-5.123232007E-1,1.077888757E-1,6.777534485E-1,8.564130082E-1
4.652049845E0,-4.490794837E-1,7.512679696E-2,6.245880127E-1,7.729337643E-1
4.656960679E0,-3.634094596E-1,-2.617695928E-2,6.525812149E-1,7.474047836E-1
4.661872398E0,-2.202054560E-1,-1.366232634E-1,7.539243698E-1,7.972191131E-1
4.666784898E0,-5.660106987E-2,-2.379285991E-1,9.137468338E-1,9.459106595E-1
4.671696564E0,6.323850155E-2,-2.689838707E-1,8.965072632E-1,9.381240343E-1
4.676607398E0,1.382000744E-1,-3.016000092E-1,7.416667938E-1,8.124847440E-1
4.681519116E0,2.072447836E-1,-3.661484122E-1,5.192384720E-1,6.682990730E-1
4.686431616E0,2.940345407E-1,-4.405114651E-1,3.223934174E-1,6.200356260E-1
4.691343283E0,3.264102638E-1,-4.482656717E-1,2.031631470E-1,5.905599352E-1
4.696254116E0,3.612079024E-1,-4.062188864E-1,1.158027649E-1,5.557834226E-1
