"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.187706958E0,-3.601314282E-2,3.742040317E-2,5.407972813E-2,7.497899721E-2
6.197664958E0,-2.868167542E-2,4.175038513E-2,5.946910679E-2,7.811726971E-2
6.207621958E0,-2.985351226E-2,4.266991461E-2,4.420085728E-2,6.830570687E-2
6.217579958E0,-2.771498678E-2,4.288581391E-2,5.452996373E-2,7.470495614E-2
6.227536958E0,-3.621227477E-2,3.656538036E-2,6.381066442E-2,8.197656237E-2
6.237494958E0,-2.571340035E-2,3.416197373E-2,7.473794103E-2,8.610446699E-2
6.247451958E0,-3.240551126E-2,3.546138493E-2,5.393179357E-2,7.222371729E-2
6.257409958E0,-2.766655311E-2,3.156676015E-2,6.351128697E-2,7.612872047E-2
6.267366958E0,-1.993382282E-2,3.453064524E-2,6.291136265E-2,7.448195958E-2
6.277324958E0,-2.847876105E-2,3.628636310E-2,5.827042758E-2,7.431811831E-2
6.287281958E0,-3.192209499E-2,3.698472165E-2,6.141330600E-2,7.847600867E-2
6.297239958E0,-2.389279895E-2,3.052083945E-2,5.781960726E-2,6.960958602E-2
6.307196958E0,-3.652207213E-2,3.984173060E-2,6.949415803E-2,8.803785124E-2
6.317154958E0,-2.438868624E-2,3.404789820E-2,5.706940949E-2,7.078831039E-2
6.327112958E0,-3.036889407E-2,4.052127299E-2,6.095956206E-2,7.924841638E-2
6.337069958E0,-2.582972111E-2,3.904867457E-2,6.200621367E-2,7.769648648E-2
6.347027958E0,-3.383460502E-2,3.909593652E-2,5.901185453E-2,7.845808897E-2
6.356984958E0,-2.677360790E-2,4.338165780E-2,6.350193143E-2,8.143273057E-2
6.366942958E0,-2.461952106E-2,2.988383555E-2,5.541757107E-2,6.760378412E-2
6.376899958E0,-2.893440533E-2,3.170830845E-2,5.736352444E-2,7.164628792E-2
6.386857958E0,-2.300953363E-2,3.904285020E-2,6.215414822E-2,7.692152449E-2
6.396814958E0,-2.773027862E-2,3.986834000E-2,6.065726101E-2,7.770299995E-2
6.406772958E0,-2.553479532E-2,2.550413855E-2,6.739383817E-2,7.644878206E-2
6.416729958E0,-2.914402116E-2,3.344250125E-2,6.724414945E-2,8.055774633E-2
6.426687958E0,-3.205735753E-2,3.947127752E-2,5.796286404E-2,7.710609268E-2
6.436644958E0,-3.473477017E-2,3.383583157E-2,6.424862087E-2,8.049380746E-2
6.446602958E0,-2.219415540E-2,4.011342970E-2,6.604430079E-2,8.039600390E-2
6.456560958E0,-2.548264090E-2,3.121811078E-2,5.451768458E-2,6.779464108E-2
6.466517958E0,-3.785469141E-2,3.178785342E-2,5.496616602E-2,7.392377624E-2
6.476475958E0,-3.303651947E-2,3.392517976E-2,5.197239161E-2,7.030973567E-2
6.486432958E0,-2.539923357E-2,3.610238138E-2,6.754118800E-2,8.068652356E-2
6.496390958E0,-2.593408935E-2,3.733627179E-2,6.125426173E-2,7.628013347E-2
6.506347958E0,-2.830372374E-2,3.683601965E-2,6.843990505E-2,8.271646586E-2
6.516305958E0,-2.592363060E-2,3.239585422E-2,6.005675197E-2,7.299547555E-2
6.526262958E0,-2.795364454E-2,3.839063897E-2,5.751145899E-2,7.458428333E-2
6.536220958E0,-2.526089210E-2,4.206683370E-2,7.352815211E-2,8.839751309E-2
6.546177958E0,-2.202843023E-2,3.559396141E-2,6.559464991E-2,7.781285192E-2
6.556135958E0,-2.976390596E-2,3.332415909E-2,5.975562036E-2,7.461316132E-2
6.566092958E0,-2.810868027E-2,4.112892204E-2,6.020410180E-2,7.814230614E-2
6.576050958E0,-3.641986463E-2,4.011337488E-2,6.140102684E-2,8.188757831E-2
6.586008958E0,-2.491933248E-2,3.502599120E-2,5.316697776E-2,6.837046669E-2
6.595965958E0,-2.618819198E-2,3.347979552E-2,5.870429099E-2,7.247697488E-2
6.605923958E0,-2.448183969E-2,3.544603142E-2,5.256646872E-2,6.796333755E-2
6.615880958E0,-3.606738716E-2,3.111092858E-2,6.259619772E-2,7.865767771E-2
6.625838958E0,-3.169157765E-2,2.873477545E-2,6.304467916E-2,7.618841766E-2
6.635795958E0,-3.023587676E-2,3.768481152E-2,6.049880147E-2,7.742388677E-2
6.645753958E0,-2.943177955E-2,3.215202532E-2,6.304292500E-2,7.664458736E-2
6.655710958E0,-1.932791424E-2,3.631370340E-2,6.304350972E-2,7.527773537E-2
6.665668958E0,-2.581834417E-2,3.208790695E-2,6.304350972E-2,7.530408213E-2
6.675625958E0,-2.657872203E-2,3.857683168E-2,6.184599996E-2,7.758561798E-2
6.685583958E0,-3.551767580E-2,3.803149659E-2,6.379136860E-2,8.232398639E-2
6.695541958E0,-2.811882382E-2,3.300004518E-2,5.286467671E-2,6.836918369E-2
6.705498958E0,-2.190565697E-2,3.411715573E-2,7.621670187E-2,8.632973860E-2
6.715456958E0,-2.600513758E-2,3.158525654E-2,5.975094259E-2,7.241595647E-2
6.725413958E0,-3.172648964E-2,4.802587735E-2,6.259502828E-2,8.503641929E-2
6.735371958E0,-2.370839239E-2,3.314148841E-2,5.930304587E-2,7.195343893E-2
6.745328958E0,-2.378451811E-2,3.391099570E-2,6.304467916E-2,7.543401422E-2
6.755286958E0,-2.566369445E-2,3.349190565E-2,6.768502951E-2,7.975961495E-2
6.765243958E0,-2.563709876E-2,4.023764649E-2,5.600989401E-2,7.357606442E-2
6.775201958E0,-2.223821736E-2,3.909445644E-2,5.675892234E-2,7.241885184E-2
6.785158958E0,-3.015550039E-2,3.235206405E-2,6.020234764E-2,7.470162591E-2
6.795116958E0,-2.987990010E-2,3.358219945E-2,5.631044090E-2,7.205163638E-2
6.805073958E0,-2.564619163E-2,3.552768230E-2,6.544145286E-2,7.875612426E-2
6.815031958E0,-3.071569563E-2,3.634400843E-2,6.229857445E-2,7.839294155E-2
6.824989958E0,-3.058235855E-2,2.969205145E-2,6.813584983E-2,8.037034656E-2
6.834946958E0,-2.447160250E-2,3.735464483E-2,6.020234764E-2,7.495699754E-2
6.844904958E0,-3.185159721E-2,2.815359419E-2,6.484152853E-2,7.753433390E-2
6.854861958E0,-2.878789603E-2,3.000409633E-2,6.094845235E-2,7.378145159E-2
6.864819958E0,-2.597955373E-2,3.992336322E-2,5.570934713E-2,7.329627207E-2
6.874776958E0,-3.252689808E-2,3.258876208E-2,5.810378194E-2,7.413552447E-2
6.884734958E0,-2.716948953E-2,4.081566203E-2,5.795350850E-2,7.591250605E-2
6.894691958E0,-2.663809183E-2,3.772511163E-2,6.244300067E-2,7.766530961E-2
6.904649958E0,-2.868403715E-2,3.399036708E-2,6.259210467E-2,7.678470296E-2
6.914606958E0,-2.428428831E-2,3.190875831E-2,5.690217912E-2,6.961144665E-2
6.924564958E0,-2.306793955E-2,2.747900366E-2,6.109170914E-2,7.084788213E-2
6.934522958E0,-2.146468783E-2,3.044488960E-2,5.226007462E-2,6.417740666E-2
6.944479958E0,-2.145418797E-2,3.611032537E-2,5.450482070E-2,6.881143262E-2
6.954437958E0,-2.367335249E-2,3.572306610E-2,5.869552016E-2,7.267550589E-2
6.964394958E0,-2.128753547E-2,2.986827191E-2,6.049120009E-2,7.074219478E-2
6.974352958E0,-2.822129399E-2,2.693261334E-2,5.824528456E-2,7.010221301E-2
6.984309958E0,-2.519844109E-2,3.401607656E-2,5.584968030E-2,7.008025177E-2
6.994267958E0,-2.561403880E-2,3.515572630E-2,6.917197645E-2,8.171148267E-2
7.004224958E0,-2.647606228E-2,3.918697036E-2,6.273594618E-2,7.856461966E-2
7.014182958E0,-2.173453912E-2,3.802992515E-2,5.540178359E-2,7.062593732E-2
7.024139958E0,-2.724380398E-2,3.444651843E-2,4.642104506E-2,6.390384114E-2
7.034097958E0,-2.584721023E-2,3.252192567E-2,6.468365371E-2,7.687476168E-2
7.044055958E0,-2.725862302E-2,2.928354578E-2,6.214011490E-2,7.390502326E-2
7.054012958E0,-2.013991433E-2,3.261157993E-2,5.510532975E-2,6.712472467E-2
7.063970958E0,-2.044742306E-2,4.103590563E-2,5.989536881E-2,7.542876020E-2
7.073927958E0,-3.007980179E-2,4.111852496E-2,6.603202164E-2,8.340117177E-2
7.083885958E0,-2.710713445E-2,3.175769458E-2,5.510474503E-2,6.913668222E-2
7.093842958E0,-2.384986760E-2,3.693294638E-2,5.196069717E-2,6.806447505E-2
7.103800958E0,-2.372830490E-2,2.412124921E-2,6.049295425E-2,6.931280279E-2
7.113757958E0,-2.320711242E-2,3.657976542E-2,6.094143569E-2,7.476969901E-2
7.123715958E0,-2.793070564E-2,3.870071956E-2,4.971419692E-2,6.891568317E-2
7.133673958E0,-2.987884943E-2,2.716883628E-2,6.483217299E-2,7.638129328E-2
7.143630458E0,-2.257525681E-2,2.791531102E-2,6.049120009E-2,7.034267622E-2
7.153588458E0,-2.318849726E-2,3.499001255E-2,5.914400160E-2,7.252599747E-2
7.163545458E0,-2.693452282E-2,3.006717317E-2,6.528182387E-2,7.675428294E-2
7.173503458E0,-3.897600921E-2,2.313016443E-2,6.812532485E-2,8.182416322E-2
7.183460458E0,-2.863278037E-2,3.242250473E-2,6.408372939E-2,7.731609985E-2
7.193418458E0,-2.605827416E-2,3.064191336E-2,6.049003065E-2,7.264299219E-2
7.203375458E0,-2.536788929E-2,3.150708200E-2,6.093968153E-2,7.314281105E-2
7.213333458E0,-2.823271890E-2,3.174516875E-2,6.587882459E-2,7.838916816E-2
7.223290458E0,-1.719673661E-2,2.677512224E-2,6.393228650E-2,7.141408949E-2
7.233248458E0,-2.922725719E-2,3.272416167E-2,6.797271252E-2,8.090360293E-2
7.243206458E0,-2.858574226E-2,3.182710743E-2,5.390138805E-2,6.881474450E-2
7.253163458E0,-2.684868067E-2,2.851852897E-2,6.333177745E-2,7.446524145E-2
7.263121458E0,-2.284807510E-2,3.452657046E-2,5.405049205E-2,6.808505192E-2
7.273078458E0,-2.798961862E-2,2.433711197E-2,5.329912484E-2,6.493466315E-2
7.283036458E0,-3.686728855E-2,4.146776819E-3,7.200670660E-2,8.100221304E-2
7.292993458E0,-2.236048584E-2,4.228566118E-2,5.479250371E-2,7.273435867E-2
7.302951458E0,-1.402947348E-2,5.467688416E-2,3.978796363E-2,6.906134836E-2
7.312908458E0,2.323287900E-2,1.795046600E-1,2.316643453E-1,2.939898952E-1
7.322866458E0,-7.846905847E-2,1.321519251E-1,5.654813021E-1,5.859954160E-1
7.332823458E0,7.187770240E-2,-2.793475849E-1,-6.739453983E-1,7.330783568E-1
7.342781458E0,-9.429632921E-2,-1.578653437E-2,7.375560880E-2,1.207514066E-1
7.352739458E0,9.926765480E-3,-5.509166189E-2,2.173123544E-1,2.244065313E-1
7.362696458E0,-5.064182114E-2,1.073491053E-1,-2.548216581E-2,1.213991978E-1
7.372654458E0,-1.982562604E-1,7.314533307E-2,1.852397919E-2,2.121294942E-1
7.382611458E0,9.834068839E-3,-5.068595848E-2,4.396813810E-2,6.781572432E-2
7.392569458E0,-3.322614742E-2,7.883071790E-2,6.417260706E-2,1.069410232E-1
7.402526458E0,-2.501331276E-2,1.036831203E-1,4.800096273E-2,1.169613085E-1
7.412484458E0,-6.742707593E-4,3.771603931E-2,4.485516071E-2,5.860835866E-2
7.422441458E0,-1.238632137E-2,3.078487778E-2,6.670679033E-2,7.450453364E-2
7.432399458E0,1.310561112E-2,-9.789545489E-2,1.102626997E-1,1.480308754E-1
7.442357458E0,-1.248639327E-2,-8.073014022E-2,1.879645944E-2,8.382465296E-2
7.452314458E0,-9.682029812E-4,-5.840306436E-1,1.129459870E-1,5.948525247E-1
7.462272458E0,3.051329106E-1,-6.473174706E-1,6.294878483E-2,7.183930334E-1
7.472229458E0,3.469151950E-1,-1.426416107E-1,-2.881040096E-2,3.762005062E-1
7.482187458E0,-2.702342608E-1,7.193557522E-1,8.765034735E-2,7.734221598E-1
7.492144458E0,-7.804670495E-1,1.443688800E0,-3.702749312E-2,1.641565473E0
7.502102458E0,-1.121880965E-1,2.553448012E-1,-5.467789829E-2,2.842126124E-1
7.512059458E0,4.158927516E-1,-3.704034968E-1,2.026738501E-1,5.926569166E-1
7.522017458E0,-1.468616468E-1,2.341551860E-1,-1.149281931E-1,2.993417512E-1
7.531975458E0,-4.228794525E-2,8.188455418E-2,2.581072086E-1,2.740669292E-1
7.541932458E0,2.741808755E-2,-1.837769099E-1,1.349081290E-1,2.296212259E-1
7.551890458E0,1.262249955E-1,-5.899201968E-2,2.001741654E-1,2.438903531E-1
7.561847458E0,-3.467662235E-2,1.460867628E-1,-7.420701385E-2,1.674828090E-1
7.571805458E0,-1.602936330E-1,-7.996406361E-2,1.286141860E-1,2.205219016E-1
7.581762458E0,5.304258282E-3,-7.032681067E-2,4.568605006E-2,8.403100990E-2
7.591720458E0,-6.234874173E-2,3.323712694E-3,1.798837423E-2,6.497687488E-2
7.601677458E0,-2.350003508E-2,2.001488670E-2,1.022572768E-1,1.068147836E-1
7.611635458E0,-3.849228459E-2,5.286994834E-2,5.225364268E-2,8.370979981E-2
7.621593458E0,-1.430582979E-2,4.002663966E-2,9.969561160E-2,1.083789815E-1
7.631550458E0,-1.334512998E-2,-7.767715361E-3,7.947827876E-2,8.096435444E-2
7.641508458E0,-1.014281964E-1,-1.381242529E-2,8.620959342E-2,1.338303258E-1
7.651465458E0,-6.521082588E-2,2.470740060E-2,6.436381102E-2,9.489787999E-2
7.661423458E0,-7.553928366E-2,-1.614805447E-2,5.854232311E-3,7.746750980E-2
7.671380458E0,-1.448259934E-1,-2.265772768E-2,1.141019815E-1,1.857611455E-1
7.681338458E0,-2.896550384E-1,-1.947388495E-1,2.267298800E-1,4.162087208E-1
7.691295458E0,-5.867606903E-2,-3.076239341E-2,1.965366125E-2,6.910479235E-2
7.701253458E0,-2.123960155E-1,-6.594721874E-2,3.233159423E-2,2.247363679E-1
7.711211458E0,-4.730543643E-3,1.872965682E-1,3.735786080E-2,1.910444772E-1
7.721168458E0,2.536116865E-1,3.670012579E-1,6.322436410E-1,7.737834532E-1
7.731126458E0,-4.149985661E-1,-1.547778448E-1,3.138200641E-1,5.428287241E-1
7.741083458E0,3.590168849E-1,7.034798308E-1,-2.600221717E-1,8.314977605E-1
7.751041458E0,7.562342875E-1,8.082919022E-1,-1.738026381E-2,1.107035758E0
7.760998458E0,3.947326648E-1,4.894419171E-1,3.221997088E-1,7.065266586E-1
7.770956458E0,1.817420971E-1,1.546942297E-1,3.312704945E-1,4.082898909E-1
7.780913458E0,-1.468267553E-1,4.159070041E-1,2.816720724E-1,5.233315283E-1
7.790871458E0,-2.761597743E-1,7.021943204E-1,-2.130292690E-1,7.840424440E-1
7.800829458E0,-1.336489859E-1,7.883816213E-1,3.793047863E-1,8.850309335E-1
7.810786458E0,-2.613123964E-1,4.133431828E-1,6.263642657E-1,7.946502052E-1
7.820744458E0,-6.235894695E-2,9.112074293E-2,2.070341188E-1,2.346374957E-1
7.830701458E0,-8.507516049E-2,-1.567825627E-1,5.519970381E-1,5.801028228E-1
7.840659458E0,-2.082417515E-1,-7.307197427E-1,8.943713951E-1,1.173548534E0
7.850616458E0,-1.746255606E-1,-2.805607360E-1,7.234145969E-1,7.953220052E-1
7.860574458E0,-5.565672219E-3,4.383736512E-1,-3.062420726E-2,4.394772768E-1
7.870532458E0,2.791380353E-2,3.799557276E-2,-4.566383064E-2,6.563558033E-2
7.880489458E0,-6.517248094E-2,3.671634816E-2,1.664193588E-1,1.824580650E-1
7.890447458E0,-4.808987696E-1,2.940300896E-1,1.370429474E-1,5.800845538E-1
7.900404458E0,-9.267510827E-1,-1.413141923E-1,7.122066540E-1,1.177317115E0
7.910362458E0,-8.253077383E-1,8.783248812E-2,6.151194853E-1,1.033063110E0
7.920319458E0,-1.241759740E0,2.063190043E-1,5.592914397E-1,1.377440270E0
7.930277458E0,-1.340915799E0,-6.503759298E-1,5.453405678E-1,1.586959472E0
7.940234458E0,-4.775202118E-1,-1.879734383E-1,-3.397407711E-2,5.143090551E-1
7.950192458E0,-2.035466201E-1,1.504547060E-1,-5.759507418E-4,2.531169232E-1
7.960150458E0,-4.695445731E-2,-1.384606779E-1,1.571187776E-1,2.146215056E-1
7.970107458E0,4.385153731E-1,1.625533260E-2,2.229835689E-1,4.922211295E-1
7.980065458E0,8.335163520E-1,2.243456778E-1,2.617968017E-1,9.020077924E-1
7.990022458E0,9.347825257E-1,7.458741908E-1,3.427591038E-1,1.244037975E0
7.999980458E0,9.788519669E-1,1.049705895E0,8.760070449E-1,1.681493973E0
8.009937458E0,5.828515526E-1,2.384089623E-1,2.164955569E0,2.254681215E0
8.019895458E0,1.240292381E-1,-1.900780705E-1,3.772876723E0,3.779697302E0
8.029852458E0,1.775045834E-1,4.875558977E-1,4.501255606E0,4.531061759E0
8.039810458E0,1.454615492E-1,7.958316319E-1,4.880544605E0,4.947142882E0
8.049768458E0,-2.803776450E-2,1.058310950E-1,5.232991961E0,5.234137101E0
8.059725458E0,-6.450852960E-2,-2.679100657E-1,4.859104620E0,4.866912251E0
8.069683458E0,-1.531734420E-1,-2.034680481E-1,3.813275721E0,3.821770934E0
8.079640458E0,-6.808673322E-2,1.964942202E-1,2.372591951E0,2.381688130E0
8.089598458E0,-1.956106328E-1,-1.425061472E-1,1.065202478E0,1.092349688E0
8.099555458E0,-6.608157679E-2,-4.852794304E-2,-1.942608762E-1,2.108530864E-1
8.109513458E0,1.025361159E-1,5.900220662E-2,-5.759799778E-1,5.880032741E-1
8.119471458E0,9.221731514E-2,4.834314179E-1,-4.684543598E-1,6.794552643E-1
8.129428458E0,-1.256837077E-2,5.375079301E-1,-4.130648553E-2,5.392392462E-1
8.139387333E0,-3.890665667E-1,2.766503374E-1,7.201992130E-1,8.640573528E-1
8.149344333E0,-3.966930170E-1,1.616733201E-1,1.265464936E0,1.336003412E0
8.159302333E0,-1.991818929E-1,7.108255416E-2,1.619869355E0,1.633616504E0
8.169259333E0,1.046359241E-2,-2.270723806E-1,1.678799348E0,1.694118829E0
8.179217333E0,1.812833465E-1,-1.020086239E-1,1.242243304E0,1.259538740E0
8.189174333E0,3.140928367E-1,1.985667658E-1,7.459825104E-1,8.334104490E-1
8.199132333E0,5.694861332E-1,3.439228459E-1,3.370902282E-1,7.458064104E-1
8.209090333E0,6.119276364E-1,2.922355060E-1,9.230297685E-2,6.843806417E-1
8.219047333E0,7.464891717E-1,3.965806042E-1,2.120095146E-1,8.714759282E-1
8.229005333E0,7.687071294E-1,2.218996413E-1,6.175051492E-1,1.010674384E0
8.238962333E0,5.376688016E-1,-1.080743793E-1,8.744575328E-1,1.032203366E0
8.248920333E0,8.456959561E-2,-1.564863282E-1,7.627382916E-1,7.832047554E-1
8.258877333E0,-4.549899032E-1,-3.858518406E-1,6.578252095E-1,8.880492448E-1
8.268835333E0,-6.647332563E-1,-7.203206889E-2,2.052016014E-1,6.994044739E-1
8.278793333E0,-7.697076610E-1,2.325021051E-1,3.157905757E-2,8.046765494E-1
8.288750333E0,-7.834411626E-1,2.823413593E-1,-8.718607843E-2,8.373160161E-1
8.298708333E0,-8.065733325E-1,6.196669380E-1,-6.123087287E-2,1.018968535E0
8.308665333E0,-6.506003167E-1,4.657002481E-1,4.862450981E-1,9.362648069E-1
8.318623333E0,-4.674673498E-1,3.212023931E-1,1.116806495E0,1.252578719E0
8.328580333E0,-4.937551888E-1,5.880131822E-1,1.384361635E0,1.583038479E0
8.338538333E0,-5.229175191E-1,6.152422768E-1,1.418165558E0,1.631918914E0
8.348496333E0,-2.274015058E-1,5.092310145E-1,1.464899429E0,1.567468663E0
8.358453333E0,-7.028455541E-2,4.579039362E-1,1.561633426E0,1.628899902E0
8.368411333E0,1.714060105E-2,1.403532024E-1,1.612242247E0,1.618430686E0
8.378368333E0,1.138111556E-1,-1.792012992E-1,1.575599501E0,1.589836429E0
8.388326333E0,5.683639795E-2,-1.925273960E-1,1.622136320E0,1.634510146E0
8.398283333E0,-2.185343494E-1,-6.094311677E-2,1.857094987E0,1.870901685E0
8.408241333E0,-8.050290097E-1,-1.002984595E-1,2.039555597E0,2.194975745E0
8.418198333E0,-1.152690492E0,-9.171343133E-2,1.876947454E0,2.204549493E0
8.428156333E0,-1.484377966E0,2.281590857E-2,1.325417023E0,1.990132859E0
8.438114333E0,-1.561060984E0,2.573144723E-1,5.424023420E-1,1.672519785E0
8.448071333E0,-1.434011074E0,4.842299283E-1,3.402407080E-1,1.551331726E0
8.458029333E0,-1.009009639E0,2.105319232E-1,7.536698449E-1,1.276887770E0
8.467986333E0,-4.970841549E-1,-1.628690026E-1,1.159436790E0,1.271971949E0
8.477944333E0,-6.192917660E-2,-2.735940709E-1,1.506935647E0,1.532822228E0
8.487901333E0,7.698838815E-2,-2.287879537E-1,1.632070740E0,1.649826063E0
8.497859333E0,9.842793524E-2,-3.516313034E-1,1.574281538E0,1.616073944E0
8.507817333E0,-6.875251181E-2,-2.107243697E-1,1.365842333E0,1.383711295E0
8.517774333E0,-3.296056460E-1,-2.530349683E-1,1.070618169E0,1.148429293E0
8.527732333E0,-5.168139761E-1,-1.140634995E-1,7.772785628E-1,9.403558539E-1
8.537689333E0,-4.609537708E-1,-1.041368277E-1,8.031215018E-1,9.318406540E-1
8.547647333E0,5.680935457E-2,-2.747768164E-1,1.156162350E0,1.189723069E0
8.557604333E0,2.607179904E-1,-5.620796113E-1,1.675966372E0,1.786832572E0
8.567562333E0,5.100818574E-2,-5.512582059E-1,1.577394596E0,1.671724007E0
8.577520333E0,-2.651161198E-1,-2.520897293E-1,9.637924629E-1,1.030888791E0
8.587477333E0,-7.292843974E-1,3.834008340E-2,5.264143002E-1,9.002431393E-1
8.597435333E0,-1.076554336E0,1.711192412E-1,3.776541173E-2,1.090723273E0
8.607392333E0,-1.136729786E0,2.121878181E-1,-2.883782440E-1,1.191780302E0
8.617350333E0,-8.439034190E-1,1.490069354E-1,-8.729132831E-2,8.613917944E-1
8.627307333E0,-5.131674331E-1,4.301760010E-2,5.764652967E-1,7.729835488E-1
8.637265333E0,-3.109685232E-1,-3.591457795E-1,1.595228603E0,1.664464301E0
8.647223333E0,-1.423286842E-1,-8.078005169E-1,2.308067926E0,2.449484983E0
8.657180333E0,-4.298573278E-2,-7.420509888E-1,2.079995525E0,2.208816160E0
8.667138333E0,1.567492336E-1,-7.539364048E-1,1.404411153E0,1.601674471E0
8.677095333E0,4.497843464E-1,-4.905000804E-1,5.355792260E-1,8.542490237E-1
8.687053333E0,6.038985322E-1,-2.398976634E-1,-2.805137390E-1,7.077656985E-1
8.697010333E0,5.397730684E-1,7.300058708E-2,-9.421033859E-2,5.527744919E-1
8.706968333E0,6.495119306E-1,5.145636752E-1,4.133221328E-1,9.260003830E-1
8.716926333E0,3.842120621E-1,1.535558864E-1,1.062705132E0,1.140412433E0
8.726883333E0,2.749577147E-1,-1.791819120E-1,1.246213564E0,1.288703282E0
8.736841333E0,3.985763320E-1,-5.242821130E-1,7.943389839E-1,1.031847493E0
8.746798333E0,7.469546100E-1,-4.722924356E-1,-6.262625241E-1,1.083146381E0
8.756756333E0,6.506240711E-1,-4.242245222E-1,-1.365069332E0,1.570570727E0
8.766713333E0,3.855858654E-1,5.033380078E-2,-1.532947571E0,1.581498721E0
8.776671333E0,4.724637955E-2,1.314689795E-1,-1.159032748E0,1.167421613E0
8.786629333E0,-3.212976296E-1,4.983053824E-2,-4.229606831E-1,5.334894458E-1
8.796586333E0,-7.123339771E-1,1.202428736E-1,5.934099430E-1,9.348868402E-1
8.806544333E0,-6.950648104E-1,-8.776241289E-2,1.378422618E0,1.546242622E0
8.816501333E0,-4.186642952E-1,9.893706327E-2,1.925860582E0,1.973323926E0
8.826459333E0,-2.952808821E-1,1.210214303E-1,2.296206849E0,2.318275842E0
8.836416333E0,-3.414807563E-1,-3.319724162E-1,2.023719583E0,2.079003546E0
8.846374333E0,-9.191402006E-1,-4.587620516E-1,1.543674288E0,1.854241526E0
8.856332333E0,-1.228591225E0,-4.424414860E-1,9.495012832E-1,1.614541283E0
8.866289333E0,-6.961599939E-1,-1.577172219E-3,2.975636351E-1,7.570900484E-1
8.876247333E0,5.906265222E-2,5.154312192E-1,7.260838509E-2,5.238603976E-1
8.886204333E0,8.596190536E-1,1.642580818E-1,2.128246164E-1,9.006774962E-1
8.896162333E0,1.066207249E0,-3.217457456E-1,3.456587380E-1,1.166103849E0
8.906119333E0,3.901097830E-1,-2.882170619E-1,5.828960645E-1,7.583024064E-1
8.916077333E0,-4.013758327E-1,-1.876807120E-1,7.434570980E-1,8.654796736E-1
8.926035333E0,-9.378117489E-1,-2.585351334E-1,4.932839763E-1,1.090715533E0
8.935992333E0,-9.610380589E-1,5.133522782E-2,1.925593364E-1,9.814828345E-1
8.945950333E0,-1.591745125E-1,1.185000379E-2,-1.739394629E-1,2.360760148E-1
8.955907333E0,9.919031715E-1,-2.730594527E-1,-1.782202095E-1,1.044124422E0
8.965865333E0,1.256380118E0,-8.015481623E-1,1.293918657E-1,1.495898630E0
8.975822333E0,1.393664993E0,-7.801789279E-1,-6.490175486E-2,1.598497267E0
8.985780333E0,1.139438509E0,-9.960318173E-1,-3.600481510E-2,1.513834814E0
8.995738333E0,4.645981210E-1,-5.174767214E-1,3.991882432E-1,8.018633455E-1
9.005695333E0,2.752160154E-2,7.908231262E-3,9.929460955E-1,9.933589116E-1
9.015653333E0,-1.938781759E-1,-2.271082679E-1,1.354487041E0,1.387011916E0
9.025610333E0,-3.193812047E-1,-6.835691113E-1,1.393337696E0,1.584506553E0
9.035568333E0,-1.796453221E-1,-8.575334249E-1,7.549749434E-1,1.156556605E0
9.045526333E0,-9.763702624E-2,-9.080581190E-1,-2.413946968E-1,9.446554589E-1
9.055483333E0,1.068121116E-1,-1.197528623E0,-9.344218987E-1,1.522704145E0
9.065441333E0,2.900512786E-1,-1.173280804E0,-1.304730744E0,1.778493718E0
9.075398333E0,3.027460954E-1,-7.484438228E-1,-1.216965206E0,1.460420374E0
9.085356333E0,5.097568984E-1,-3.173218153E-1,-5.371895492E-1,8.056784978E-1
9.095313333E0,8.859158827E-1,-2.356297807E-1,3.520088142E-1,9.819768583E-1
9.105271333E0,9.538912265E-1,-1.436796834E-1,1.453625997E0,1.744586158E0
9.115229333E0,6.031955507E-1,-2.789781140E-1,1.851983351E0,1.967616831E0
9.125186333E0,-7.244086236E-2,-3.755002955E-1,1.317957730E0,1.372319471E0
9.135144333E0,-1.014510773E0,-4.711609628E-1,6.260198647E-1,1.281844621E0
9.145101250E0,-1.253556059E0,-3.925823147E-1,2.690175283E-1,1.340855733E0
9.155059250E0,-1.125288759E0,-1.005527403E-1,1.570965582E-1,1.140642351E0
9.165016250E0,-1.284383749E0,-3.048156809E-1,3.331924742E-1,1.361459305E0
9.174974250E0,-1.122199675E0,-1.670037881E-1,6.136190897E-1,1.289864629E0
9.184932250E0,-3.789204781E-1,3.030209877E-2,7.433407384E-1,8.348978376E-1
9.194889250E0,5.913026065E-1,-1.416282974E-1,1.270350285E0,1.408363303E0
9.204847250E0,1.699284045E0,-4.756602491E-1,1.672383199E0,2.431189935E0
9.214804250E0,2.247831080E0,-1.190531333E0,1.442467756E0,2.924178969E0
9.224762250E0,1.773183934E0,-1.493444951E0,6.938054663E-1,2.419901881E0
9.234719250E0,5.369527370E-1,-1.330133972E0,-1.727080393E-1,1.444784653E0
9.244677250E0,-5.627890979E-1,-4.801501798E-1,-5.118839693E-1,8.996115617E-1
9.254635250E0,-1.134152407E0,2.298482001E-2,-2.763563687E-1,1.167562772E0
9.264592250E0,-1.018776902E0,-2.185752068E-1,-6.179162085E-2,1.043791023E0
9.274550250E0,-9.071449301E-1,-2.136140636E-1,-1.060012490E-1,9.379654349E-1
