"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.013583238E0,1.130748987E-1,2.920627594E-2,1.088914871E-1,1.596755938E-1
3.018494072E0,9.886956215E-2,-1.162064075E-2,4.813098907E-2,1.105749597E-1
3.023404072E0,6.441235542E-2,-1.844626665E-2,-4.825592041E-4,6.700335177E-2
3.028314957E0,-4.216593504E-2,1.570522785E-3,-8.214282990E-2,9.234650574E-2
3.033226624E0,-1.305182576E-1,-5.720078945E-3,-1.395044327E-1,1.911261929E-1
3.038137457E0,-1.899726391E-1,-2.280533314E-2,-2.462434769E-1,3.118421664E-1
3.043047457E0,-2.590385675E-1,-1.074808836E-2,-4.327259064E-1,5.044484225E-1
3.047958342E0,-3.273802400E-1,6.181979179E-2,-7.101402283E-1,7.844097475E-1
3.052869957E0,-4.014863372E-1,1.663526893E-1,-9.067907333E-1,1.005551555E0
3.057780790E0,-4.672791958E-1,2.244403958E-1,-9.354801178E-1,1.069507545E0
3.062690790E0,-4.920665026E-1,2.673360705E-1,-8.925504684E-1,1.053681335E0
3.067601676E0,-5.022932291E-1,2.757498026E-1,-7.810087204E-1,9.686645771E-1
3.072513342E0,-5.116975307E-1,2.211855054E-1,-6.394691467E-1,8.483384822E-1
3.077424176E0,-4.848060012E-1,1.369708180E-1,-3.993616104E-1,6.428744509E-1
3.082334124E0,-4.865771830E-1,4.653948545E-2,-1.185007095E-1,5.029569533E-1
3.087245061E0,-4.768972099E-1,-7.386505604E-3,1.125774384E-1,4.900603931E-1
3.092156676E0,-4.841075540E-1,-1.110976934E-2,2.491436005E-1,5.445696323E-1
3.097067509E0,-4.817612767E-1,2.996498346E-2,3.489351273E-1,5.956068762E-1
3.101977509E0,-4.391962588E-1,1.010361910E-1,4.122533798E-1,6.107818881E-1
3.106888395E0,-4.023569822E-1,1.140010953E-1,4.607896805E-1,6.222656350E-1
3.111800061E0,-3.259360194E-1,8.844137192E-2,4.448108673E-1,5.584916049E-1
3.116710895E0,-2.669096589E-1,5.576956272E-2,4.170875549E-1,4.983101831E-1
3.121620842E0,-1.795525849E-1,3.503084183E-2,3.230905533E-1,3.712866766E-1
3.126531780E0,-1.611400843E-1,2.594071627E-2,2.583084106E-1,3.055524219E-1
3.131443395E0,-1.820363700E-1,3.060674667E-2,1.939716339E-1,2.677667039E-1
3.136354228E0,-2.802433968E-1,1.325285435E-2,2.226829529E-1,3.581894709E-1
3.141264228E0,-4.229359627E-1,-3.060632944E-2,2.914886475E-1,5.145650664E-1
3.146175113E0,-3.908518553E-1,-3.406131268E-1,5.876855850E-1,7.836815819E-1
3.151086728E0,-4.000591040E-1,-4.301442504E-1,5.205345154E-1,7.848742221E-1
3.155997561E0,-5.669621825E-1,-1.706668735E-1,2.330398560E-1,6.363025008E-1
3.160907561E0,-6.660122275E-1,6.479948759E-2,2.589254379E-1,7.175051521E-1
3.165818447E0,-9.303413630E-1,3.482451439E-1,5.221118927E-1,1.122234628E0
3.170730113E0,-1.008960009E0,4.921394587E-1,3.986034393E-1,1.191254065E0
3.175640947E0,-7.641562223E-1,5.166883469E-1,1.574697495E-1,9.357875303E-1
3.180550947E0,-3.362196684E-1,4.064185023E-1,1.202068329E-1,5.409892301E-1
3.185461832E0,7.860285044E-2,2.406986356E-1,1.450319290E-1,2.918021619E-1
3.190373447E0,4.234356284E-1,6.970357895E-2,1.483211517E-1,4.540434829E-1
3.195284280E0,6.132785082E-1,-4.268229008E-2,2.418222427E-1,6.606135811E-1
3.200194280E0,6.967606544E-1,-7.845127583E-2,3.440313339E-1,7.810170107E-1
3.205105165E0,6.797091365E-1,-6.003248692E-2,4.358453751E-1,8.096725268E-1
3.210016832E0,6.007848978E-1,1.419949532E-2,5.197095871E-1,7.945075041E-1
3.214927665E0,5.002889633E-1,3.221374750E-2,5.838422775E-1,7.695443960E-1
3.219837613E0,3.876810372E-1,1.123470068E-2,5.714521408E-1,6.906376433E-1
3.224748551E0,3.014475703E-1,-5.771076679E-2,4.665575027E-1,5.584595542E-1
3.229660165E0,2.371142805E-1,-1.310575008E-1,3.150520325E-1,4.155201965E-1
3.234570999E0,1.970460117E-1,-1.728553176E-1,1.458263397E-1,2.999523510E-1
3.239480999E0,1.786642373E-1,-1.854372621E-1,-4.332256317E-2,2.611220640E-1
3.244391884E0,1.603483856E-1,-1.807422042E-1,-2.617168427E-1,3.561952482E-1
3.249303499E0,9.211269021E-2,-1.823527813E-1,-4.426059723E-1,4.874805958E-1
3.254214384E0,8.164253831E-2,-1.829099059E-1,-5.863132477E-1,6.195843463E-1
3.259124332E0,1.788429618E-1,-2.155546546E-1,-7.192764282E-1,7.718854800E-1
3.264035217E0,3.641029894E-1,-2.442440391E-1,-7.489957809E-1,8.678829514E-1
3.268946884E0,5.657397509E-1,-2.570390701E-1,-7.404413223E-1,9.666353506E-1
3.273857717E0,7.387202978E-1,-2.682783604E-1,-7.342958450E-1,1.075579539E0
3.278767717E0,8.828260899E-1,-2.732480168E-1,-6.616744995E-1,1.136599985E0
3.283678603E0,9.835522771E-1,-2.745063901E-1,-4.946260452E-1,1.134629351E0
3.288590217E0,9.989992380E-1,-3.055157661E-1,-4.239006042E-1,1.127400143E0
3.293501051E0,9.236081839E-1,-3.830159307E-1,-3.870315552E-1,1.072169159E0
3.298411051E0,7.553868890E-1,-4.475162029E-1,-3.742361069E-1,9.544279793E-1
3.303321936E0,5.527753830E-1,-3.926394582E-1,-1.597223282E-1,6.965899729E-1
3.308233603E0,3.665179610E-1,-2.548966408E-1,6.261062622E-2,4.508079455E-1
3.313144436E0,1.944202483E-1,-1.108462214E-1,1.668567657E-1,2.791546131E-1
3.318054384E0,5.211597681E-2,-5.791515112E-2,7.558727264E-2,1.085526396E-1
3.322965322E0,-1.160754859E-1,-9.776425362E-2,-1.336603165E-1,2.022287020E-1
3.327876936E0,-2.905942202E-1,-2.061322927E-1,-2.676296234E-1,4.456019953E-1
3.332787770E0,-5.313678980E-1,-2.902323604E-1,-3.032045364E-1,6.771407955E-1
3.337697770E0,-8.126149178E-1,-3.383207917E-1,-2.554035187E-1,9.165341892E-1
3.342608655E0,-1.095852613E0,-3.814218640E-1,-2.816076279E-1,1.194017774E0
3.347520270E0,-1.321028709E0,-3.741956949E-1,-3.883228302E-1,1.426861552E0
3.352431155E0,-1.453377962E0,-2.526989579E-1,-4.727458954E-1,1.549081323E0
3.357341103E0,-1.568057299E0,-9.834945202E-2,-4.637899399E-1,1.638162817E0
3.362251988E0,-1.687185407E0,9.582990408E-2,-4.381771088E-1,1.745788402E0
3.367163655E0,-1.715723038E0,2.821975946E-1,-4.435167313E-1,1.794449251E0
3.372074488E0,-1.573574901E0,4.208014309E-1,-4.985218048E-1,1.703448209E0
3.376984488E0,-1.271952629E0,4.882659316E-1,-4.721956253E-1,1.441955554E0
3.381895374E0,-8.746630549E-1,4.684800208E-1,-3.034858704E-1,1.037599471E0
3.386806988E0,-4.161256850E-1,4.713077247E-1,-8.142662048E-2,6.339730685E-1
3.391717822E0,-1.995116472E-2,5.320460796E-1,8.430862427E-2,5.390538229E-1
3.396627822E0,2.512581050E-1,5.833748579E-1,2.249994278E-1,6.738557729E-1
3.401538707E0,4.276129007E-1,5.961635113E-1,4.072589874E-1,8.391207350E-1
3.406450374E0,4.672546089E-1,5.982517004E-1,6.353960037E-1,9.899293147E-1
3.411361207E0,4.282901883E-1,5.841275454E-1,8.377189636E-1,1.107434213E0
3.416271155E0,2.998290360E-1,5.296428800E-1,9.360389709E-1,1.116507047E0
3.421182092E0,1.353691220E-1,4.132245779E-1,9.287834167E-1,1.025533025E0
3.426093707E0,-6.232488900E-2,2.401316166E-1,8.999242783E-1,9.334941305E-1
3.431004540E0,-2.759619057E-1,5.867737532E-2,7.380838394E-1,7.901681858E-1
3.435914540E0,-4.244792461E-1,-1.070302725E-1,5.488643646E-1,7.020613936E-1
3.440825426E0,-5.130828619E-1,-2.066659927E-1,3.562936783E-1,6.579589964E-1
3.445737040E0,-4.503581524E-1,-2.402433753E-1,1.390991211E-1,5.290443368E-1
3.450647874E0,-2.692513466E-1,-2.169001698E-1,-1.142883301E-1,3.641480382E-1
3.455557874E0,-2.131775022E-2,-1.360144615E-1,-4.509429932E-1,4.714912123E-1
3.460468759E0,2.732867599E-1,-8.213257790E-2,-7.845745087E-1,8.348584150E-1
3.465380426E0,4.304878712E-1,8.350253105E-3,-1.029576302E0,1.115982480E0
3.470291259E0,4.031329155E-1,2.118482590E-1,-8.624773026E-1,9.753270886E-1
3.475201259E0,5.249658823E-1,1.784907579E-1,-1.517559052E0,1.615683633E0
3.480112145E0,6.125699282E-1,1.146935821E-1,-1.528349876E0,1.650530181E0
3.485023759E0,8.049761057E-1,-1.195886731E-1,-1.197093964E0,1.447522690E0
3.489934592E0,1.050924063E0,-4.147660732E-1,-7.753314972E-1,1.370259542E0
3.494844592E0,1.076237798E0,-5.607913733E-1,-3.468923569E-1,1.262184245E0
3.499755478E0,9.085731506E-1,-4.868096113E-1,7.140827179E-2,1.033241457E0
3.504667145E0,7.441436052E-1,-2.896087170E-1,2.523641586E-1,8.374428833E-1
3.509577978E0,5.674511790E-1,-9.466016293E-2,4.065818787E-1,7.044644853E-1
3.514487926E0,4.739083052E-1,-3.226995468E-3,5.411729813E-1,7.193522717E-1
3.519398863E0,5.058023334E-1,-6.346344948E-2,6.298131943E-1,8.102643208E-1
3.524310478E0,6.410754919E-1,-2.296739817E-1,6.510477066E-1,9.421205021E-1
3.529221311E0,7.579202652E-1,-3.959685564E-1,5.428695679E-1,1.012887750E0
3.534131311E0,8.541119099E-1,-5.017210245E-1,3.246784210E-1,1.042423723E0
3.539042197E0,9.889953136E-1,-4.885340929E-1,-5.640983582E-3,1.103090708E0
3.543953811E0,1.052010298E0,-3.985028267E-1,-3.354473114E-1,1.173905903E0
3.548864645E0,1.067302942E0,-2.214947939E-1,-6.168527603E-1,1.252478679E0
3.553774645E0,1.078366160E0,-8.127570152E-2,-7.661714554E-1,1.325329399E0
3.558685530E0,1.164648652E0,-1.021072865E-1,-8.529148102E-1,1.447168288E0
3.563597197E0,1.422048688E0,-4.491431713E-1,-8.580808640E-1,1.720539110E0
3.568508030E0,1.578767896E0,-7.541062832E-1,-6.622848511E-1,1.870776731E0
3.573418030E0,1.432138562E0,-6.154067516E-1,-4.260015488E-1,1.615928108E0
3.578328915E0,1.086032867E0,-3.801490068E-1,-2.783899307E-1,1.183841886E0
3.583240530E0,6.693546772E-1,-1.707810163E-1,-5.202770233E-2,6.927544451E-1
3.588151363E0,5.264816433E-2,7.622599602E-2,1.142072678E-1,1.470562195E-1
3.593061363E0,-5.463624597E-1,2.906194329E-1,1.892356873E-1,6.471334773E-1
3.597972249E0,-8.350378871E-1,3.833095431E-1,2.089738846E-1,9.422762669E-1
3.602883863E0,-8.018218279E-1,3.588171601E-1,1.973533630E-1,9.003423504E-1
3.607794749E0,-6.271561980E-1,2.435436249E-1,1.735286713E-1,6.948025573E-1
3.612704697E0,-4.800072610E-1,1.263835430E-1,2.020864487E-1,5.359278900E-1
3.617615634E0,-4.090362191E-1,5.683064461E-3,1.682653427E-1,4.423303645E-1
3.622527249E0,-3.325251341E-1,-3.408277035E-2,3.877830505E-2,3.365090741E-1
3.627438082E0,-2.694726884E-1,3.406763077E-2,-5.943775177E-2,2.780449237E-1
3.632348082E0,-1.456361860E-1,1.314593554E-1,-1.192073822E-1,2.295688584E-1
3.637258967E0,-3.046783805E-2,1.984717846E-1,-1.668624878E-1,2.610793524E-1
3.642170582E0,9.080721438E-2,2.133340836E-1,-1.976652145E-1,3.046783852E-1
3.647081415E0,2.262536883E-1,1.757003069E-1,-2.092828751E-1,3.547684472E-1
3.651991415E0,3.810906410E-1,1.090712547E-1,-1.300706863E-1,4.171870069E-1
3.656902301E0,5.407979488E-1,3.930556774E-2,-6.301212311E-2,5.458734989E-1
3.661813967E0,6.215841174E-1,-7.907688618E-2,-4.396629333E-2,6.281345428E-1
3.666724801E0,6.425465345E-1,-1.693798304E-1,-4.894351959E-2,6.662965136E-1
3.671634801E0,6.468011737E-1,-2.889013290E-1,-9.941387177E-2,7.153312898E-1
3.676545686E0,6.774814725E-1,-3.392131329E-1,-1.522378922E-1,7.728020904E-1
3.681457301E0,7.249281406E-1,-3.344492912E-1,-1.428251266E-1,8.110340032E-1
3.686368134E0,7.357804775E-1,-3.533986807E-1,-1.453609467E-1,8.290918788E-1
3.691278134E0,7.932385206E-1,-3.502939939E-1,-1.597995758E-1,8.817421036E-1
3.696189020E0,7.967724800E-1,-3.894112110E-1,-2.434692383E-1,9.196546885E-1
3.701100686E0,7.900879979E-1,-3.845001459E-1,-3.866930008E-1,9.600056685E-1
3.706011520E0,7.019226551E-1,-3.595945835E-1,-4.818048477E-1,9.241967266E-1
3.710921520E0,5.611181259E-1,-2.910014391E-1,-4.595527649E-1,7.814884084E-1
3.715832405E0,4.230334163E-1,-1.528509855E-1,-4.372911453E-1,6.273310457E-1
3.720744020E0,2.972992361E-1,-1.978647709E-2,-3.648586273E-1,4.710627966E-1
3.725654853E0,1.908859462E-1,1.175756454E-1,-3.332014084E-1,4.016026088E-1
3.730564853E0,1.084846854E-1,2.064440250E-1,-2.538213730E-1,3.446931270E-1
3.735475738E0,2.864728495E-2,2.277548313E-1,-1.961212158E-1,3.019212835E-1
3.740387353E0,-1.477581263E-2,1.838662624E-1,-1.457376480E-1,2.350842171E-1
3.745298186E0,-5.536541715E-2,1.275881529E-1,-1.002559662E-1,1.714506487E-1
3.750208186E0,1.928104274E-2,5.887758732E-2,-8.597946167E-2,1.059754534E-1
3.755119072E0,1.515168101E-1,4.242920876E-2,-1.458873749E-1,2.145709851E-1
3.760030738E0,3.077835739E-1,-2.690386772E-2,-2.320489883E-1,3.863952373E-1
3.764941572E0,4.119405746E-1,-8.419048786E-2,-3.372230530E-1,5.389828038E-1
3.769851572E0,4.669077992E-1,-1.220901012E-1,-4.565792084E-1,6.643594353E-1
3.774762457E0,4.225535095E-1,-7.576823235E-2,-5.565938950E-1,7.029146871E-1
3.779674072E0,3.122865260E-1,2.308368683E-3,-5.798807144E-1,6.586272435E-1
3.784584905E0,2.271521389E-1,6.194949150E-2,-5.910892487E-1,6.362564999E-1
3.789494905E0,1.476221532E-1,1.341404915E-1,-5.233039856E-1,5.600294929E-1
3.794405790E0,1.258022785E-1,1.445014477E-1,-4.292554855E-1,4.700714345E-1
3.799317457E0,9.932945669E-2,3.064262867E-2,-3.879165649E-1,4.016025062E-1
3.804228290E0,-2.520851046E-2,-7.840633392E-2,-2.820901871E-1,2.938671398E-1
3.809138238E0,-2.310412526E-1,-1.446406841E-1,-1.836166382E-1,3.286579647E-1
3.814049176E0,-4.012677073E-1,-1.729606390E-1,-9.249496460E-2,4.466390870E-1
3.818960790E0,-5.097132325E-1,-1.874498129E-1,-5.415821075E-2,5.457821209E-1
3.823871624E0,-6.231945157E-1,-1.449055672E-1,-7.330036163E-2,6.440046357E-1
3.828781624E0,-6.815500855E-1,-6.931293011E-2,-5.898666382E-2,6.876003402E-1
3.833692509E0,-6.463438869E-1,5.142331123E-2,-7.340335846E-2,6.525280301E-1
3.838604124E0,-5.652329922E-1,1.765981913E-1,-3.043651581E-2,5.929600645E-1
3.843514957E0,-4.694494605E-1,2.177394629E-1,-4.493045807E-2,5.194343228E-1
3.848424957E0,-3.543734848E-1,2.417824268E-1,-3.313636780E-2,4.302758738E-1
3.853335842E0,-2.228357643E-1,2.202404141E-1,5.035877228E-2,3.173288890E-1
3.858247509E0,-6.532114744E-2,1.339228153E-1,1.026353836E-1,1.809314642E-1
3.863158342E0,2.026680857E-2,2.356123924E-2,1.572084427E-1,1.602509594E-1
3.868068342E0,2.158559114E-2,-8.647060394E-2,2.386579514E-1,2.547561988E-1
3.872979228E0,-3.714788705E-2,-2.081236839E-1,3.217239380E-1,3.849697723E-1
3.877890842E0,-1.413100660E-1,-3.413624763E-1,3.209180832E-1,4.893723441E-1
3.882801676E0,-2.734583616E-1,-4.294143915E-1,2.938842773E-1,5.878300466E-1
3.887711676E0,-4.372379482E-1,-4.464808702E-1,2.147378922E-1,6.607832876E-1
3.892622561E0,-5.918151140E-1,-4.667564631E-1,1.005353928E-1,7.604038994E-1
3.897534176E0,-7.682582140E-1,-4.378045797E-1,1.447677612E-3,8.842486241E-1
3.902445061E0,-9.643151164E-1,-4.071573019E-1,-1.395921707E-1,1.056014529E0
3.907355009E0,-1.127734780E0,-3.697210550E-1,-3.198184967E-1,1.229131101E0
3.912265895E0,-1.232978463E0,-3.368228674E-1,-5.103502274E-1,1.376278638E0
3.917177561E0,-1.263919950E0,-2.934539318E-1,-7.347640991E-1,1.491136188E0
3.922088395E0,-1.224805474E0,-1.784498692E-1,-1.028462410E0,1.609263103E0
3.926998395E0,-1.116284966E0,-2.266895771E-2,-1.256936073E0,1.681218100E0
3.931909280E0,-9.383943081E-1,1.455715895E-1,-1.386746407E0,1.680726201E0
3.936820895E0,-6.815426350E-1,2.716283798E-1,-1.432322502E0,1.609294905E0
3.941731728E0,-3.573233187E-1,3.365477920E-1,-1.384182930E0,1.468641125E0
3.946641728E0,-3.037980199E-2,3.282106519E-1,-1.230505943E0,1.273887766E0
3.951552613E0,2.799119949E-1,2.962599397E-1,-9.427976608E-1,1.027126139E0
3.956464280E0,5.082161427E-1,2.447836399E-1,-5.332651138E-1,7.762566326E-1
3.961375113E0,6.449600458E-1,2.085769773E-1,-8.108329773E-2,6.826802453E-1
3.966285113E0,7.143271565E-1,1.841367483E-1,2.987966537E-1,7.958951369E-1
3.971195999E0,7.719054222E-1,1.536860466E-1,6.398239136E-1,1.014313572E0
3.976107613E0,7.676038146E-1,1.234325171E-1,9.036674500E-1,1.192084755E0
3.981018447E0,6.897189617E-1,1.048411131E-1,1.085577011E0,1.290419061E0
3.985928447E0,6.123392582E-1,1.262271404E-1,1.221467018E0,1.372178682E0
3.990839332E0,4.735586047E-1,1.945317984E-1,1.280285835E0,1.378851766E0
3.995750947E0,3.474760354E-1,2.165000439E-1,1.231048584E0,1.297340541E0
4.000661832E0,2.507568300E-1,2.450370789E-1,1.105005264E0,1.159292367E0
4.005571780E0,1.760449558E-1,2.111546993E-1,9.572916031E-1,9.959846118E-1
4.010482665E0,1.283036321E-1,1.417768002E-1,7.162752151E-1,7.413586628E-1
4.015394332E0,8.604854345E-2,8.047425747E-2,4.634380341E-1,4.781791185E-1
4.020305165E0,1.319737732E-2,3.992199898E-2,1.773624420E-1,1.822782834E-1
4.025215165E0,-5.699700117E-2,3.761851788E-2,-1.107349396E-1,1.301001071E-1
4.030126051E0,-1.745073944E-1,9.097206593E-2,-4.079313278E-1,4.529202090E-1
4.035037665E0,-2.937802970E-1,1.859815121E-1,-6.041784286E-1,6.970850446E-1
4.039948499E0,-3.072507977E-1,2.774027586E-1,-6.876182556E-1,8.026046403E-1
4.044858499E0,-2.436920702E-1,3.199297786E-1,-7.468481064E-1,8.482470055E-1
4.049769384E0,-8.176016808E-2,2.967032194E-1,-7.293195724E-1,7.915962129E-1
4.054681051E0,7.035255432E-2,2.483402491E-1,-6.590671539E-1,7.078077950E-1
4.059591884E0,1.823261082E-1,1.806396842E-1,-5.442447662E-1,6.017274057E-1
4.064501832E0,2.666724026E-1,1.403322220E-1,-4.065637589E-1,5.060646133E-1
4.069412770E0,3.687688410E-1,1.292068958E-1,-2.225160599E-1,4.496646272E-1
4.074324384E0,5.457298756E-1,6.849825382E-2,-4.710483551E-2,5.520253376E-1
4.079235217E0,7.591096759E-1,-2.047538757E-2,8.882617950E-2,7.645631640E-1
4.084145217E0,9.324359894E-1,-1.023277044E-1,2.211589813E-1,9.637526282E-1
4.089056103E0,9.923460484E-1,-1.371091604E-1,3.095188141E-1,1.048499641E0
4.093967717E0,9.184924364E-1,-1.040911674E-1,3.138828278E-1,9.762098936E-1
4.098878551E0,7.619475126E-1,-4.183614254E-2,2.895622253E-1,8.161865946E-1
4.103788551E0,5.997787714E-1,-5.204319954E-3,2.035722733E-1,6.334061335E-1
4.108699436E0,4.343914688E-1,6.125450134E-3,1.181716919E-1,4.502199663E-1
4.113611103E0,3.157041669E-1,1.152968407E-2,-4.608154297E-3,3.159482389E-1
4.118521936E0,2.573543191E-1,3.260350227E-2,-1.573181152E-1,3.033862609E-1
4.123431936E0,1.753591299E-1,3.876554966E-2,-3.111810684E-1,3.592871409E-1
4.128342822E0,1.220126152E-1,3.992283344E-2,-4.329214096E-1,4.515549333E-1
4.133254436E0,-2.206861973E-4,3.652715683E-2,-5.536270142E-1,5.548307424E-1
4.138165270E0,-5.961617827E-2,3.597283363E-2,-6.305274963E-1,6.343603527E-1
4.143075270E0,-5.182525516E-2,5.040526390E-2,-6.781969070E-1,6.820392895E-1
4.147986155E0,6.761467457E-2,3.215932846E-2,-7.135086060E-1,7.174263010E-1
4.152897770E0,2.123367786E-1,2.761363983E-3,-6.724748611E-1,7.052070416E-1
4.157808603E0,2.939562201E-1,-4.724276066E-2,-6.079874039E-1,6.769718023E-1
4.162718603E0,3.456749022E-1,-1.034305096E-1,-4.680299759E-1,5.909662145E-1
4.167629488E0,3.960478306E-1,-1.586893797E-1,-3.648338318E-1,5.613732521E-1
4.172541155E0,4.453702569E-1,-2.132612467E-1,-3.289718628E-1,5.933443449E-1
4.177451988E0,5.082444549E-1,-2.103463411E-1,-2.506742477E-1,6.044796007E-1
4.182361988E0,5.442933440E-1,-2.386798859E-1,-1.968145370E-1,6.260665254E-1
4.187272874E0,5.417867899E-1,-2.720596790E-1,-1.529588699E-1,6.252565958E-1
4.192184488E0,4.818719029E-1,-3.153728247E-1,-1.784076691E-1,6.029011907E-1
4.197095322E0,3.936906457E-1,-3.280503750E-1,-2.725582123E-1,5.804285935E-1
4.202005322E0,3.297276497E-1,-3.502924442E-1,-3.968124390E-1,6.236066318E-1
4.206916207E0,3.637428284E-1,-3.342375755E-1,-5.247573853E-1,7.206898886E-1
4.211827822E0,4.383559823E-1,-3.272017241E-1,-6.610498428E-1,8.580232107E-1
4.216738707E0,5.011649132E-1,-3.667876720E-1,-7.438535690E-1,9.690292043E-1
4.221648655E0,5.588365197E-1,-3.811974525E-1,-7.356328964E-1,9.993825653E-1
4.226559540E0,6.084768772E-1,-4.086207747E-1,-6.371736526E-1,9.711875778E-1
4.231471207E0,6.548305750E-1,-4.133926034E-1,-6.011781693E-1,9.803630540E-1
4.236382040E0,6.840286255E-1,-4.267416000E-1,-5.820226669E-1,9.943610705E-1
4.241292040E0,6.772871017E-1,-4.417174459E-1,-5.249834061E-1,9.640745287E-1
4.246202926E0,5.685625076E-1,-4.584331512E-1,-4.873619080E-1,8.780352547E-1
4.251114540E0,4.348207712E-1,-4.819328189E-1,-4.191646576E-1,7.726754527E-1
4.256025374E0,3.052024543E-1,-4.765568972E-1,-3.752317429E-1,6.790094809E-1
4.260935374E0,2.178447545E-1,-4.642758369E-1,-3.886299133E-1,6.434606432E-1
4.265846259E0,1.441766024E-1,-4.214780331E-1,-4.232597351E-1,6.144749209E-1
4.270757874E0,7.229006290E-2,-4.100331068E-1,-4.765586853E-1,6.328200237E-1
4.275668759E0,6.857135892E-2,-4.602987766E-1,-4.937400818E-1,6.784955883E-1
4.280578707E0,5.148401856E-2,-5.073573589E-1,-5.629243851E-1,7.595695868E-1
4.285489592E0,1.204968691E-1,-5.271961689E-1,-6.195611954E-1,8.223815239E-1
4.290401259E0,1.915926337E-1,-5.005599260E-1,-6.518411636E-1,8.438986192E-1
4.295312092E0,2.668847442E-1,-4.632105827E-1,-6.836929321E-1,8.678868222E-1
4.300222092E0,2.939271927E-1,-3.960669041E-1,-7.056140900E-1,8.609026838E-1
4.305132978E0,2.920588255E-1,-3.443077803E-1,-7.152938843E-1,8.458673336E-1
4.310044592E0,2.876482308E-1,-3.030641079E-1,-6.653480530E-1,7.856700260E-1
4.314955426E0,2.686771154E-1,-2.460836172E-1,-6.061286926E-1,7.072033166E-1
4.319865426E0,2.850846052E-1,-1.621152163E-1,-4.641628265E-1,5.683323896E-1
4.324776311E0,2.983101010E-1,-4.675745964E-2,-2.734050751E-1,4.073395531E-1
4.329687978E0,3.631266952E-1,4.695248604E-2,-9.128952026E-2,3.773583300E-1
4.334598811E0,3.915786743E-1,9.265041351E-2,6.797695160E-2,4.080916849E-1
4.339508759E0,3.887202740E-1,1.188700199E-1,2.377853394E-1,4.709303565E-1
4.344419645E0,3.925796747E-1,1.371086836E-1,4.203472137E-1,5.912777454E-1
4.349331311E0,4.526351392E-1,1.279767752E-1,5.727462769E-1,7.411443327E-1
4.354242145E0,4.876025319E-1,6.061339378E-2,6.595897675E-1,8.224894370E-1
4.359152145E0,5.073595643E-1,-1.944291592E-2,6.576786041E-1,8.308627449E-1
4.364063030E0,4.959625006E-1,-7.870507240E-2,5.488014221E-1,7.438792182E-1
4.368974645E0,4.398283362E-1,-1.644678116E-1,4.075098038E-1,6.217418006E-1
4.373885478E0,3.822343349E-1,-1.931172609E-1,2.127504349E-1,4.781841809E-1
4.378795478E0,3.183763027E-1,-1.360416412E-1,-1.359653473E-2,3.464904963E-1
4.383706363E0,3.719698787E-1,-2.880465984E-2,-3.328943253E-1,5.000099308E-1
4.388617978E0,3.970468938E-1,8.377397060E-2,-5.947160721E-1,7.199663329E-1
4.393528863E0,3.218351603E-1,1.095317602E-1,-6.072177887E-1,6.959084134E-1
4.398438811E0,2.389895916E-1,3.957271576E-2,-4.342556000E-1,4.972524015E-1
4.403349749E0,1.913800538E-1,-3.087401390E-2,-2.317504883E-1,3.021387405E-1
4.408261363E0,1.482227743E-1,-3.379225731E-2,-2.139854431E-2,1.535246077E-1
4.413172197E0,1.499306858E-1,-1.089358330E-2,2.180118561E-1,2.648151243E-1
4.418082197E0,1.412133276E-1,3.665328026E-3,4.267721176E-1,4.495431891E-1
4.422993082E0,1.505367458E-1,5.453097820E-2,5.908155441E-1,6.121257604E-1
4.427904697E0,1.325209439E-1,5.332028866E-2,7.270889282E-1,7.409879643E-1
4.432815530E0,1.253783405E-1,3.115022182E-2,7.598266602E-1,7.707312230E-1
4.437725530E0,1.198022664E-1,-6.871342659E-3,7.160406113E-1,7.260261396E-1
4.442636415E0,1.065032184E-1,-3.668546677E-2,6.225204468E-1,6.326298014E-1
4.447548082E0,5.532041192E-2,-4.642617702E-2,4.939661026E-1,4.992176363E-1
4.452458915E0,-4.948019981E-3,-2.403140068E-2,3.093471527E-1,3.103186298E-1
4.457368863E0,-6.225246191E-2,4.246485233E-2,1.190433502E-1,1.408898574E-1
4.462279801E0,-7.109194994E-2,8.206665516E-2,-1.480236053E-1,1.835755675E-1
4.467191415E0,-5.020648241E-2,9.553444386E-2,-4.602470398E-1,4.727312751E-1
4.472102249E0,2.650260925E-3,4.088711739E-2,-7.222061157E-1,7.233674404E-1
4.477012249E0,7.937374711E-2,1.413345337E-2,-8.322086334E-1,8.361047517E-1
4.481923134E0,1.604819596E-1,-5.913972855E-3,-8.864440918E-1,9.008732221E-1
4.486834749E0,2.763626277E-1,-4.043269157E-2,-8.948631287E-1,9.374385972E-1
4.491745582E0,4.311379790E-1,-7.041740417E-2,-8.436298370E-1,9.500262469E-1
4.496655582E0,5.602478981E-1,-1.054584980E-1,-8.210973740E-1,9.995999698E-1
4.501566467E0,5.926575065E-1,-6.039118767E-2,-7.154798508E-1,9.310217142E-1
4.506478134E0,5.816910267E-1,1.384556293E-2,-5.203838348E-1,7.806122505E-1
4.511388967E0,5.217283368E-1,2.161669731E-2,-4.074916840E-1,6.623573141E-1
4.516298915E0,4.490578771E-1,4.117953777E-2,-2.408695221E-1,5.112405089E-1
4.521209853E0,3.276119530E-1,3.161644936E-2,-5.666732788E-2,3.339766125E-1
